Price,Close,High,Low,Open,Volume
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X
Date,,,,,
2023-03-09,0.9479930996894836,0.9489647150039673,0.9447330832481384,0.9479930996894836,0
2023-03-10,0.9447688460350037,0.9455996155738831,0.9347280263900757,0.9447688460350037,0
2023-03-13,0.9395847320556641,0.9391434788703918,0.9314022064208984,0.9394081830978394,0
2023-03-14,0.9325748682022095,0.9363997578620911,0.9305009245872498,0.9325748682022095,0
2023-03-15,0.9321923851966858,0.9506064653396606,0.9293938875198364,0.9321923851966858,0
2023-03-16,0.9449474215507507,0.9474722146987915,0.9403798580169678,0.9449474215507507,0
2023-03-17,0.9422140717506409,0.9423738718032837,0.9372949600219727,0.9422140717506409,0
2023-03-20,0.9365049004554749,0.9405834078788757,0.9319490790367126,0.9365049004554749,0
2023-03-21,0.933009922504425,0.9342302083969116,0.9270074367523193,0.933009922504425,0
2023-03-22,0.9281861782073975,0.9294630885124207,0.9259774088859558,0.9281861782073975,0
2023-03-23,0.9199801683425903,0.9201494455337524,0.9151726365089417,0.9199801683425903,0
2023-03-24,0.9229944944381714,0.9329924583435059,0.9227646589279175,0.9229944944381714,0
2023-03-27,0.9279794692993164,0.9306480884552002,0.9264149069786072,0.9278590083122253,0
2023-03-28,0.9253518581390381,0.925634503364563,0.9219394326210022,0.9253518581390381,0
2023-03-29,0.9226198196411133,0.9242998361587524,0.9200308918952942,0.9226198196411133,0
2023-03-30,0.9222710132598877,0.9236595630645752,0.9154072403907776,0.9222710132598877,0
2023-03-31,0.9170609712600708,0.9208272099494934,0.9152898788452148,0.9170609712600708,0
2023-04-03,0.9257116317749023,0.9268785715103149,0.9161703586578369,0.9257116317749023,0
2023-04-04,0.9167582988739014,0.918847382068634,0.9114607572555542,0.9167582988739014,0
2023-04-05,0.9126418828964233,0.9170358180999756,0.9116601347923279,0.9126418828964233,0
2023-04-06,0.9170862436294556,0.918712317943573,0.9150972962379456,0.9171955585479736,0
2023-04-07,0.9157928228378296,0.9190332293510437,0.9154407382011414,0.9157928228378296,0
2023-04-10,0.916363537311554,0.9231905937194824,0.9160277247428894,0.916363537311554,0
2023-04-11,0.9200563430786133,0.920191764831543,0.915214478969574,0.9200563430786133,0
2023-04-12,0.9160109758377075,0.9161871671676636,0.9092562198638916,0.9160109758377075,0
2023-04-13,0.9093472361564636,0.9108214378356934,0.9035545587539673,0.9093472361564636,0
2023-04-14,0.9048299789428711,0.9110787510871887,0.9029834866523743,0.9048299789428711,0
2023-04-17,0.9104151725769043,0.9165903329849243,0.9091735482215881,0.9104151725769043,0
2023-04-18,0.9153318405151367,0.9156670570373535,0.9105311632156372,0.9153318405151367,0
2023-04-19,0.9111700654029846,0.9159187078475952,0.9104400277137756,0.9111700654029846,0
2023-04-20,0.9131585955619812,0.9145951271057129,0.9100837707519531,0.9131585955619812,0
2023-04-21,0.9117516279220581,0.9141687154769897,0.9097774028778076,0.9117516279220581,0
2023-04-24,0.9097774028778076,0.911734938621521,0.9063143134117126,0.9097774028778076,0
2023-04-25,0.904568076133728,0.9116933345794678,0.9036035537719727,0.904568076133728,0
2023-04-26,0.9109044075012207,0.9117183089256287,0.9014043807983398,0.9109044075012207,0
2023-04-27,0.905551016330719,0.9096697568893433,0.9039384722709656,0.9053869843482971,0
2023-04-28,0.9065114855766296,0.9119926691055298,0.905534565448761,0.9065114855766296,0
2023-05-01,0.9082487225532532,0.911884605884552,0.9061664938926697,0.9082487225532532,0
2023-05-02,0.9116601347923279,0.9138261675834656,0.9087026715278625,0.9116601347923279,0
2023-05-03,0.9082487225532532,0.9087604880332947,0.9043554067611694,0.9082487225532532,0
2023-05-04,0.9034892916679382,0.910207986831665,0.9016401171684265,0.9034892916679382,0
2023-05-05,0.9072598218917847,0.9114856123924255,0.9053051471710205,0.9072598218917847,0
2023-05-08,0.9077704548835754,0.9080672264099121,0.904723584651947,0.9077704548835754,0
2023-05-09,0.9094712138175964,0.9138345122337341,0.9090991616249084,0.9094712138175964,0
2023-05-10,0.9120426177978516,0.9138763546943665,0.9087934494018555,0.9120426177978516,0
2023-05-11,0.9105809926986694,0.9173638224601746,0.9093802571296692,0.9105809926986694,0
2023-05-12,0.916481077671051,0.9212514758110046,0.9145365953445435,0.916481077671051,0
2023-05-15,0.9214891791343689,0.9218289256095886,0.9182652235031128,0.9214891791343689,0
2023-05-16,0.9197094440460205,0.9211325645446777,0.917153537273407,0.9197094440460205,0
2023-05-17,0.9203611612319946,0.9249495267868042,0.9197262525558472,0.9203611612319946,0
2023-05-18,0.9226794838905334,0.9289535880088806,0.9218544363975525,0.9226794838905334,0
2023-05-19,0.9280742406845093,0.9294544458389282,0.9239667057991028,0.9280742406845093,0
2023-05-22,0.9240351319313049,0.9263032674789429,0.9234207272529602,0.9240351319313049,0
2023-05-23,0.925154983997345,0.9291003346443176,0.9241717457771301,0.925154983997345,0
2023-05-24,0.9286775588989258,0.9303277134895325,0.9260374307632446,0.9286775588989258,0
2023-05-25,0.9296790957450867,0.9337678551673889,0.9299297332763672,0.9296790957450867,0
2023-05-26,0.9324879050254822,0.9344571828842163,0.9297136068344116,0.9324879050254822,0
2023-05-29,0.9327487945556641,0.9341428875923157,0.930821418762207,0.9327487945556641,0
2023-05-30,0.9339683651924133,0.9369173645973206,0.9307087063789368,0.9339683651924133,0
2023-05-31,0.9319664835929871,0.9388437271118164,0.9314976930618286,0.9319664835929871,0
2023-06-01,0.9351999759674072,0.9379982948303223,0.9299730658531189,0.9351999759674072,0
2023-06-02,0.9294544458389282,0.9330446720123291,0.9277987480163574,0.9294544458389282,0
2023-06-05,0.934841513633728,0.9368559122085571,0.9328183531761169,0.934841513633728,0
2023-06-06,0.9336022138595581,0.937435507774353,0.9317492842674255,0.9336022138595581,0
2023-06-07,0.9348152875900269,0.9373476505279541,0.9311680197715759,0.9348152875900269,0
2023-06-08,0.9340120553970337,0.9344658851623535,0.9274458885192871,0.9340120553970337,0
2023-06-09,0.9274544715881348,0.9304490089416504,0.9272050857543945,0.9274544715881348,0
2023-06-12,0.9302325248718262,0.9316885471343994,0.9268269538879395,0.9302325248718262,0
2023-06-13,0.9291693568229675,0.9293680787086487,0.9240351319313049,0.9291693568229675,0
2023-06-14,0.9268871545791626,0.9280570149421692,0.921005368232727,0.9268871545791626,0
2023-06-15,0.9223050475120544,0.9256002902984619,0.914511501789093,0.9223050475120544,0
2023-06-16,0.9136425256729126,0.9158011674880981,0.9115936756134033,0.9136425256729126,0
2023-06-19,0.9140768051147461,0.9167919754981995,0.9135757684707642,0.9140768051147461,0
2023-06-20,0.9154240489006042,0.9179448485374451,0.9136925935745239,0.9154240489006042,0
2023-06-21,0.9157677292823792,0.9169096350669861,0.9123504161834717,0.9157677292823792,0
2023-06-22,0.9099181294441223,0.9131919741630554,0.9082404971122742,0.9099181294441223,0
2023-06-23,0.9127668738365173,0.9221009016036987,0.9126336574554443,0.9127668738365173,0
2023-06-26,0.9169264435768127,0.9185266494750977,0.9157593250274658,0.9169264435768127,0
2023-06-27,0.9165903329849243,0.9171955585479736,0.9110787510871887,0.9165903329849243,0
2023-06-28,0.912666916847229,0.9175406694412231,0.9123338460922241,0.912666916847229,0
2023-06-29,0.9161452651023865,0.920674741268158,0.91402667760849,0.9161452651023865,0
2023-06-30,0.9201833009719849,0.9228752851486206,0.9148210287094116,0.9201833009719849,0
2023-07-03,0.9168592095375061,0.9198785424232483,0.915030300617218,0.9168592095375061,0
2023-07-04,0.916338324546814,0.9182736277580261,0.916069746017456,0.916338324546814,0
2023-07-05,0.9189318418502808,0.9203864932060242,0.9169348478317261,0.9189318418502808,0
2023-07-06,0.9213193655014038,0.9231905937194824,0.917473316192627,0.9213193655014038,0
2023-07-07,0.9182820916175842,0.9201409816741943,0.9120343327522278,0.9182820916175842,0
2023-07-10,0.9118098020553589,0.9138261675834656,0.9097194671630859,0.9118098020553589,0
2023-07-11,0.9086613655090332,0.910921037197113,0.9070377349853516,0.9086613655090332,0
2023-07-12,0.9079766273498535,0.9081827402114868,0.898876428604126,0.9079766273498535,0
2023-07-13,0.8977144360542297,0.8984484076499939,0.8931760787963867,0.8977144360542297,0
2023-07-14,0.8910114169120789,0.8924587368965149,0.8894343972206116,0.8910114169120789,0
2023-07-17,0.8908686637878418,0.8924667239189148,0.8889994621276855,0.8908686637878418,0
2023-07-18,0.8899331092834473,0.8913211822509766,0.8869258165359497,0.8899331092834473,0
2023-07-19,0.8906146883964539,0.8948065042495728,0.8897113800048828,0.8906146883964539,0
2023-07-20,0.892490565776825,0.898311197757721,0.890559196472168,0.892490565776825,0
2023-07-21,0.898149847984314,0.9001790881156921,0.8972874879837036,0.898149847984314,0
2023-07-24,0.8989167809486389,0.9034892916679382,0.8973036408424377,0.8989167809486389,0
2023-07-25,0.9039303064346313,0.9073421955108643,0.9019816517829895,0.9039303064346313,0
2023-07-26,0.9049855470657349,0.906043291091919,0.90203857421875,0.9049855470657349,0
2023-07-27,0.9027063250541687,0.9103405475616455,0.8968609571456909,0.9027063250541687,0
2023-07-28,0.910921037197113,0.9135339856147766,0.9052886962890625,0.910921037197113,0
2023-07-31,0.9071940183639526,0.9086035490036011,0.9054116606712341,0.9071940183639526,0
2023-08-01,0.9093472361564636,0.912916898727417,0.9089586734771729,0.9093472361564636,0
2023-08-02,0.9084798097610474,0.9158179759979248,0.9085705280303955,0.9084798097610474,0
2023-08-03,0.9137927889823914,0.9163467288017273,0.9129751920700073,0.9137927889823914,0
2023-08-04,0.9131252765655518,0.9144278168678284,0.9057397246360779,0.9131252765655518,0
2023-08-07,0.909008264541626,0.9119511246681213,0.9081827402114868,0.909008264541626,0
2023-08-08,0.9088760614395142,0.9148796200752258,0.9083395004272461,0.9088760614395142,0
2023-08-09,0.9125419855117798,0.9129085540771484,0.9096118807792664,0.9125419855117798,0
2023-08-10,0.9109708070755005,0.9118264317512512,0.9043962359428406,0.9109708070755005,0
2023-08-11,0.9106389880180359,0.9131336212158203,0.9087687730789185,0.9106389880180359,0
2023-08-14,0.9137593507766724,0.9193711280822754,0.91245037317276,0.9137593507766724,0
2023-08-15,0.9167582988739014,0.9173975586891174,0.9132670164108276,0.9167582988739014,0
2023-08-16,0.9172629117965698,0.9176669120788574,0.9145616292953491,0.9172629117965698,0
2023-08-17,0.9195740222930908,0.9206662178039551,0.9160361289978027,0.9195740222930908,0
2023-08-18,0.9195994138717651,0.921998918056488,0.9179617762565613,0.9195994138717651,0
2023-08-21,0.9195486903190613,0.9200478196144104,0.9163551330566406,0.9195486903190613,0
2023-08-22,0.9176332950592041,0.9230712056159973,0.9149549603462219,0.9176332950592041,0
2023-08-23,0.9219139218330383,0.9257116317749023,0.9199801683425903,0.9219139218330383,0
2023-08-24,0.9204034805297852,0.9246501922607422,0.9194387793540955,0.9204034805297852,0
2023-08-25,0.9260802268981934,0.9288414716720581,0.9226028919219971,0.9260802268981934,0
2023-08-28,0.9262003898620605,0.926028847694397,0.9242058396339417,0.9262003898620605,0
2023-08-29,0.9237704277038574,0.927402913570404,0.9210901856422424,0.9237704277038574,0
2023-08-30,0.9200901389122009,0.9213193655014038,0.913675844669342,0.9200901389122009,0
2023-08-31,0.9150135517120361,0.9227561354637146,0.9141436219215393,0.9150135517120361,0
2023-09-01,0.9222285151481628,0.9272308945655823,0.919126033782959,0.9222285151481628,0
2023-09-04,0.9281604290008545,0.9283326864242554,0.9251806139945984,0.9281604290008545,0
2023-09-05,0.9266895651817322,0.9339597821235657,0.9260973930358887,0.9266895651817322,0
2023-09-06,0.9324879050254822,0.9341778755187988,0.9303969740867615,0.9324879050254822,0
2023-09-07,0.9325400590896606,0.9357163310050964,0.9317927956581116,0.9325400590896606,0
2023-09-08,0.934841513633728,0.9350775480270386,0.9309513568878174,0.934841513633728,0
2023-09-11,0.9331840872764587,0.9337940216064453,0.9296444654464722,0.9331840872764587,0
2023-09-12,0.9304490089416504,0.9340469241142273,0.9292385578155518,0.9304490089416504,0
2023-09-13,0.9299989342689514,0.9330708384513855,0.9289795160293579,0.9299989342689514,0
2023-09-14,0.9318796396255493,0.9385706186294556,0.930059552192688,0.9318796396255493,0
2023-09-15,0.9404683709144592,0.9403798580169678,0.9357163310050964,0.9404683709144592,0
2023-09-18,0.9374092221260071,0.938464879989624,0.9347453713417053,0.9374092221260071,0
2023-09-19,0.9352874159812927,0.9366803765296936,0.9330273270606995,0.9352874159812927,0
2023-09-20,0.9362068176269531,0.9367155432701111,0.9322965741157532,0.9362068176269531,0
2023-09-21,0.9388525485992432,0.941743791103363,0.9369349479675293,0.9388525485992432,0
2023-09-22,0.9380335807800293,0.9420453906059265,0.9370666146278381,0.9380335807800293,0
2023-09-25,0.9393199682235718,0.9454476237297058,0.9385353326797485,0.9393199682235718,0
2023-09-26,0.9441711902618408,0.9462887048721313,0.9426137208938599,0.9441711902618408,0
2023-09-27,0.9461453557014465,0.951601505279541,0.9457874894142151,0.9461453557014465,0
2023-09-28,0.9519276022911072,0.9531434774398804,0.945322573184967,0.9519276022911072,0
2023-09-29,0.9467813968658447,0.9471401572227478,0.9419832825660706,0.9467813968658447,0
2023-10-02,0.9467006921768188,0.9530889987945557,0.944304883480072,0.9467006921768188,0
2023-10-03,0.9541711211204529,0.9570019245147705,0.9530616998672485,0.9541711211204529,0
2023-10-04,0.9552010297775269,0.9566448330879211,0.9494962692260742,0.9552010297775269,0
2023-10-05,0.9518098831176758,0.9523446559906006,0.9490637183189392,0.9518098831176758,0
2023-10-06,0.948226809501648,0.9538799524307251,0.9435920715332031,0.948226809501648,0
2023-10-09,0.9462528228759766,0.950570285320282,0.9457516074180603,0.9462528228759766,0
2023-10-10,0.9454476237297058,0.9474182724952698,0.9417526721954346,0.9454476237297058,0
2023-10-11,0.9430225491523743,0.9441354870796204,0.9404683709144592,0.9430225491523743,0
2023-10-12,0.9412739276885986,0.9482628107070923,0.9399645328521729,0.9412739276885986,0
2023-10-13,0.9491087794303894,0.9527348279953003,0.9472119212150574,0.9491087794303894,0
2023-10-16,0.950570285320282,0.9510223865509033,0.9474722146987915,0.950570285320282,0
2023-10-17,0.9475350379943848,0.949397087097168,0.9438948631286621,0.9475350379943848,0
2023-10-18,0.9458590149879456,0.9499743580818176,0.9439395070075989,0.9458590149879456,0
2023-10-19,0.9489557147026062,0.9498029351234436,0.9451706409454346,0.9489557147026062,0
2023-10-20,0.944750964641571,0.9464946389198303,0.9434229135513306,0.944750964641571,0
2023-10-23,0.9442870616912842,0.9459664225578308,0.93928462266922,0.9442870616912842,0
2023-10-24,0.9372773766517639,0.944875955581665,0.9354274272918701,0.9372773766517639,0
2023-10-25,0.9438592791557312,0.946414053440094,0.9428625106811523,0.9438592791557312,0
2023-10-26,0.9463781714439392,0.9500646591186523,0.9461722373962402,0.9463781714439392,0
2023-10-27,0.9466111660003662,0.9491537809371948,0.9436900615692139,0.9466111660003662,0
2023-10-30,0.9468262791633606,0.9480559825897217,0.9412295818328857,0.9468262791633606,0
2023-10-31,0.9421518445014954,0.9463334083557129,0.9373916387557983,0.942196249961853,0
2023-11-01,0.9453582167625427,0.9503806233406067,0.9451348781585693,0.9453582167625427,0
2023-11-02,0.9445992112159729,0.9448580741882324,0.9374794960021973,0.9445992112159729,0
2023-11-03,0.9420276284217834,0.9420808553695679,0.9315757751464844,0.9420276284217834,0
2023-11-06,0.9318709373474121,0.9326009154319763,0.9297482371330261,0.9318709373474121,0
2023-11-07,0.9329837560653687,0.9376992583274841,0.9329228401184082,0.9329837560653687,0
2023-11-08,0.9349552392959595,0.9380863308906555,0.9331840872764587,0.9349552392959595,0
2023-11-09,0.9337068200111389,0.9363296031951904,0.9324356317520142,0.9337068200111389,0
2023-11-10,0.9374707341194153,0.9383503198623657,0.9352786540985107,0.9374707341194153,0
2023-11-13,0.9355324506759644,0.9376201629638672,0.9343960881233215,0.9355324506759644,0
2023-11-14,0.9345532655715942,0.9352786540985107,0.9205136895179749,0.9345532655715942,0
2023-11-15,0.9193373918533325,0.9231820106506348,0.9186954498291016,0.9193373918533325,0
2023-11-16,0.9212938547134399,0.92336106300354,0.9179955124855042,0.9212938547134399,0
2023-11-17,0.9214381575584412,0.923787534236908,0.9180881381034851,0.9214381575584412,0
2023-11-20,0.916901171207428,0.9176585078239441,0.9137009382247925,0.916901171207428,0
2023-11-21,0.9136425256729126,0.9155413508415222,0.9120426177978516,0.9136425256729126,0
2023-11-22,0.9161703586578369,0.9213278293609619,0.9155915975570679,0.9161703586578369,0
2023-11-23,0.9184591770172119,0.9186110496520996,0.9152312874794006,0.9184591770172119,0
2023-11-24,0.9171282649040222,0.9179364442825317,0.9137677550315857,0.9171282649040222,0
2023-11-27,0.9141101837158203,0.9153150320053101,0.9125003218650818,0.9141101837158203,0
2023-11-28,0.912583589553833,0.914578378200531,0.9085375666618347,0.912583589553833,0
2023-11-29,0.9087604880332947,0.9123504161834717,0.9078282117843628,0.9087604880332947,0
2023-11-30,0.9114938974380493,0.9179196357727051,0.9104234576225281,0.9114938974380493,0
2023-12-01,0.9181303381919861,0.9232758283615112,0.9163719415664673,0.9181303381919861,0
2023-12-04,0.9185013771057129,0.9254375100135803,0.9186194539070129,0.9185013771057129,0
2023-12-05,0.9227730631828308,0.9274716973304749,0.9218883514404297,0.9227730631828308,0
2023-12-06,0.9265264272689819,0.9282379746437073,0.925660252571106,0.9265264272689819,0
2023-12-07,0.9288241863250732,0.9296444654464722,0.9262946844100952,0.9288241863250732,0
2023-12-08,0.9267754554748535,0.9318709373474121,0.9259259104728699,0.9267754554748535,0
2023-12-11,0.928962230682373,0.930890679359436,0.927790105342865,0.928962230682373,0
2023-12-12,0.9289363026618958,0.9292557239532471,0.9241034388542175,0.9289363026618958,0
2023-12-13,0.9261146187782288,0.9283326864242554,0.9252234697341919,0.9261146187782288,0
2023-12-14,0.9188896417617798,0.9191429615020752,0.9088265299797058,0.9188896417617798,0
2023-12-15,0.9096614718437195,0.9172965288162231,0.908818244934082,0.9096614718437195,0
2023-12-18,0.9178774952888489,0.9179448485374451,0.9149298071861267,0.9178774952888489,0
2023-12-19,0.9154742956161499,0.9161284565925598,0.9101997017860413,0.9154742956161499,0
2023-12-20,0.9107136726379395,0.9144947528839111,0.9108214378356934,0.9108214378356934,0
2023-12-21,0.9138261675834656,0.9144362211227417,0.9091322422027588,0.9138261675834656,0
2023-12-22,0.9086284041404724,0.909587025642395,0.9058135747909546,0.9086284041404724,0
2023-12-25,0.9081167578697205,0.9094216227531433,0.9058791995048523,0.9081167578697205,0
2023-12-26,0.9075233936309814,0.9083724617958069,0.906043291091919,0.9075233936309814,0
2023-12-27,0.9056412577629089,0.9067334532737732,0.8991188406944275,0.9056412577629089,0
2023-12-28,0.9002520442008972,0.90330970287323,0.8977224826812744,0.9002520442008972,0
2023-12-29,0.9036688804626465,0.9055756330490112,0.9022176861763,0.9036688804626465,0
